fname_c1,fname_c2,lname_c1,lname_c2,by,bm,bd,rec_id,ent_id
GABRIELE,NA,NEUMANN,NA,1948,10,23,7613,8218
KATJA,NA,MEYER,NA,1996,3,7,7614,8342
GABRIELE,NA,WEBER,NA,1962,3,19,7615,8984
CLAUDIA,NA,SCHMIDT,NA,1978,5,2,7616,5403
GISELA,NA,SCHMITZ,NA,1963,8,2,7617,7673
SUSANNE,NA,SCHMIDT,NA,1970,4,14,7618,8870
BIRGIT,NA,WEBER,NA,1980,16,10,7619,8373
GABRIELE,NA,MUELLER,NA,1983,1,19,7620,5019
URSULA,NA,ZIMMERMANN,NA,1948,0,27,7621,7603
HEIKET,NA,BERGER,NA,1963,7,13,7622,6600
MONIWKA,NA,MUELLER,NA,1933,5,28,7623,4526
GISELA,NA,SCHUMAECHER,NA,1957,11,29,7624,8344
URSULA,NA,KOCH,NA,1994,8,1,7625,6975
HEIKE,GISELA,WERNER,NA,2001,10,5,7626,4908
SABIENE,NA,HEINRICH,NA,1926,9,23,7627,4690
REGINA,NA,SCHROEDER,NA,2005,2,20,7628,4672
GERTRUD,GERTRUD,LUDWIG,NA,1998,12,8,7629,8301
PETRA,NA,KRAUS,NA,1947,12,28,7630,7046
GABRIELE,NA,HAAS,NA,1991,2,12,7631,8307
PETRA,NA,LANGE,NA,2001,1,5,7632,7427
ELISABETH,NA,LEHMANN,NA,1981,4,9,7633,7998
SABINE,NA,ZIETLER,NA,1989,11,3,7634,8800
BRIGITTE,BRIGITTE,BECJER,NA,1964,1,31,7635,8979
IRMGARD,NA,FRANK,NA,1975,4,29,7636,8918
SILVIA,NA,GUENTHER,NA,1958,11,30,7637,6394
INGRID,NA,SCHULZ,NA,1972,9,24,7638,7777
KATHRIN,NA,HAHN,NA,2007,11,25,7639,8083
SUSANNE,BAERBEL,ZIEGLER,NA,1961,9,7,7640,5112
ELISABETH,NA,MUELLER,NA,1955,8,26,7641,7493
KARIN,NA,VOIGT,NA,1939,4,19,7642,7726
BEATE,NA,BAUER,NA,1957,7,17,7643,4598
ANNA,NA,SCHMILT,NA,1949,1,3,7644,5975
BRIGITTE,NA,WINKLER,NA,1936,10,11,7645,6921
CHRISTINE,NA,WAGNER,NA,1928,11,8,7646,6143
ELISABETH,NA,KRUEGER,NA,1938,6,5,7647,7258
HELGA,NA,MAIER,NA,1942,9,30,7648,7068
GABRIELE,NA,KOCH,NA,1490,5,2,7649,5368
INGRID,NA,LEHMANN,NA,1936,3,3,7650,5568
TANJA,NA,MUELLER,NA,1938,1,15,7651,5992
CHRISTA,NA,BAUER,NA,1955,6,10,7652,5323
ANNA,NA,BRANDT,NA,1998,5,24,7653,5998
SUSANNE,NA,MARTIN,NA,1992,11,1,7654,7043
GISELA,NA,PFEIFFER,NA,1972,3,26,7655,5332
CHRISTA,STEFANIE,SAUER,NA,1941,11,28,7656,7855
MARTINA,NA,WEBER,NA,1997,5,3,7657,4759
ILSE,SABINE,FISCHER,NA,1979,9,12,7658,5007
HILDEGARD,NA,SCHMIDT,NA,2000,8,26,7659,6330
RENATE,NA,LEHMANN,NA,1930,2,16,7660,5706
CHRISTA,NA,FUCHS,NA,1974,11,28,7661,6320
ELISABETH,NA,MAYER,NA,1937,7,30,7662,8848
GERTRUD,NA,FISCHER,NA,1967,2,9,7663,5428
STEFANIE,NA,FISCHER,NA,1932,2,14,7664,4560
BRIGITTE,NA,THOMAS,NA,1950,4,2,7665,8834
ELKBE,NA,LUDWIG,NA,1981,3,28,7666,5659
IRMGARD,NA,BAUER,NA,1988,9,17,7667,4732
RENATE,ANNA,MARTIN,NA,1986,7,2,7668,4616
ANDREA,NA,RICHTER,NA,1939,8,2,7669,7296
SABINE,NA,KOCH,NA,1946,2,4,7670,8259
BARBAVRA,NA,KOERTIG,NA,1951,8,19,7671,8700
ERIKA,NA,KAISER,SCHMIDT,2008,9,10,7672,6120
HILDEGARD,NA,WINKLER,NA,1979,10,18,7673,8672
CHRISTA,INGRID,GUENTHER,NA,1981,4,3,7674,4947
MARTHA,ANDREA,MUELLER,NA,1976,12,2,7675,8871
INGRID,NA,JUNG,NA,1958,4,10,7676,5571
ANJA,NA,VOGT,NA,1986,9,15,7677,5128
GERTRUD,NA,HARTMANN,NA,2004,7,3,7678,4601
SUSANNE,NA,WEBER,NA,1927,12,12,7679,7860
BIRGIT,NA,PETERS,NA,1968,11,30,7680,7813
SUSANNE,NA,ENGEL,NA,1944,6,9,7681,6144
UTE,NA,SCHMIDT,NA,1942,2,6,7682,5487
HEIDI,NA,SCHMIDT,NA,1988,12,21,7683,7618
HELGA,STEFANIE,SOMMER,NA,1984,5,21,7684,6388
HELGA,NA,KOCH,NA,1988,3,5,7685,4979
PETRA,NA,SAUER,NA,1959,6,10,7686,7130
CLAUDIA,NA,WINKLRR,NA,1982,1,8,7687,5100
BIRGIT,NA,SCHMIDT,NA,1955,8,14,7688,7770
ELKE,NA,WALTER,NA,1964,4,26,7689,5052
ANGELIKA,NA,KOEHLER,NA,1944,7,18,7690,5027
MARIA,NA,MUELLER,NA,1948,8,12,7691,7333
EVA,NA,OTTO,NA,1982,12,23,7692,4869
RITA,NA,HAAS,NA,2007,12,1,7693,5376
KARIN,NA,KRAUS,NA,1999,12,23,7694,5268
HELGA,NA,SCHROEDER,NA,1949,1,5,7695,6023
INGEBORG,NA,BECLER,NA,2000,1,21,7696,5342
GISELA,NA,KLEIN,NA,1948,8,2,7697,8278
URSULA,NA,WINTER,NA,1944,11,23,7698,6375
SUSANNE,NA,LEHMANN,NA,1985,6,6,7699,7878
BAERBEL,NA,KOCH,NA,1981,3,8,7700,4807
ANNA,NA,MUELLER,NA,1992,4,5,7701,5092
ANTJE,SANDRA,WEBER,NA,1962,1,22,7702,7300
ILSE,NA,LANGE,NA,2003,2,9,7703,5103
UTE,NA,JAEGER,NA,1975,11,10,7704,5058
SABINE,NA,HEINRICH,NA,1926,9,23,7705,4690
KARIN,NA,WAGNER,NA,1963,10,8,7706,7956
CLAUDIA,NA,WINTER,NA,1953,1,10,7707,4957
ANNA,SANDRA,BUSCH,NA,1971,9,11,7708,7416
HEIKE,NA,HUBER,NA,1970,4,14,7709,8412
SONJA,NA,WAGNER,NA,1947,5,25,7710,8743
SABINE,NA,KLEIN,NA,1931,1,10,7711,8166
ANKE,NA,WOLF,NA,1949,3,15,7712,6428
SILVIA,NA,ROTH,NA,1952,12,3,7713,6902
ELKE,NA,ROTH,NA,1948,1,11,7714,6267
MARIA,NA,SCHNEIDER,NA,1961,12,4,7715,8748
HANNELORE,NA,FISCHER,NA,1925,3,20,7716,8310
ILSE,NA,SCHUBERT,NA,1935,8,14,7717,5414
PETRA,ELFRIEDE,HOFRANN,MEYER,1955,1,14,7718,8793
KARIN,NA,MUELLER,NA,1939,8,2,7719,6469
RENATE,NA,POHL,NA,1977,4,26,7720,5853
BRIGITTE,NA,WOLFF,NA,1954,2,7,7721,5400
MARION,NA,BRANDT,NA,1946,6,23,7722,8858
RENATE,NA,KRAUSE,BECKER,1958,10,13,7723,7786
GISELA,NA,ENGEL,NA,1966,8,14,7724,5801
SABINE,NA,VOIGT,NA,1963,3,17,7725,7627
SILVIA,ELISABETH,KRAUSE,NA,1994,9,22,7726,4556
UTE,NA,BECKER,NA,1949,10,2,7727,5114
HELGA,NA,FISCHER,NA,1927,5,3,7728,8674
GABRIELE,NA,SCHMBDT,NA,1938,6,13,7729,8831
STEFANIE,NA,LUDWIG,NA,1961,8,3,7730,5949
MARIE,NA,HERRMANN,NA,1978,12,16,7731,6077
BARBARA,MONIKA,WOLF,NA,2004,12,1,7732,7372
BIRGIT,NA,SCHUSTER,NA,1935,9,22,7733,8092
KATJA,NA,KRAUS,NA,1956,6,24,7734,8187
ANNA,NA,WOLF,NA,1937,7,3,7735,8818
PETRA,NA,BAUER,NA,1969,7,8,7736,5657
KARIN,NA,HARTMANN,NA,2001,1,4,7737,5736
SABINE,NA,FISCHER,NA,1987,4,11,7738,8029
HILDEGARD,NA,MUELLER,NA,1990,4,3,7739,4942
INGE,NA,WOLF,NA,1951,12,5,7740,7002
ERIKA,NA,HARTMANN,NA,1932,4,26,7741,6789
STEFANIE,NA,HAAS,NA,1982,1,17,7742,7542
MARION,NA,MMYER,NA,1964,9,20,7743,6578
STEFANIE,NA,WAGNER,NA,1996,12,2,7744,8088
ELISABETH,NA,HOFFMANN,NA,1927,3,14,7745,6407
CLAUDNIA,NA,WALTER,NA,1926,1,1,7746,6414
RENATE,NA,GUENTHER,NA,1962,5,1,7747,7316
KARIN,SABINE,GROSS,NA,1943,7,29,7748,6711
MARIA,NA,FRANKE,NA,1948,7,6,7749,8695
ERIKA,NA,SCHMITT,NA,1990,8,20,7750,5874
ANDREA,NA,RICHTER,NA,1961,1,22,7751,8621
SUSANNE,NA,BRAUN,NA,1964,9,29,7752,8478
KERSTIN,NA,BECKER,NA,1962,2,25,7753,5134
BIRGIT,ANDREA,SCHAEFER,NA,1977,9,30,7754,5703
HELGA,NA,LANGE,NA,1924,2,20,7755,8989
MELANIE,NA,KOCH,NA,1933,10,13,7756,7379
MARIA,NA,SCHNEIDER,NA,1991,1,26,7757,5343
SILVIA,NA,HEINRICH,NA,2005,11,12,7758,5944
URSULA,NA,MEYER,NA,1935,9,4,7759,6024
RENATE,NA,GROSS,NA,1990,3,12,7760,5212
ANKE,NA,KUEHN,NA,1940,6,23,7761,6140
ERIKA,NA,BAUER,NA,1963,1,12,7762,8724
BAERBEL,NA,SCHMITT,NA,1963,11,8,7763,8717
HANNELORE,NA,MUELLER,NA,1951,8,25,7764,6967
BRIGITTE,NA,POHL,NA,1999,4,28,7765,5364
CLAUDIA,NA,SCHULZE,NA,1940,9,9,7766,6492
BRIGITTE,NA,BERGER,NA,1944,8,7,7767,8972
STEFANIE,NA,SCHMIDT,NA,1992,11,23,7768,4988
ANNA,NA,ROTH,NA,1972,12,3,7769,4917
BARBAGRA,NA,SCHMITT,NA,1965,3,31,7770,8300
RENATE,ELKE,MARTIN,NA,1954,2,3,7771,8692
MONIKA,NA,BERGMANN,NA,1947,1,29,7772,7110
GERDA,NA,WAGNER,NA,2004,2,6,7773,7374
ANJA,NA,MUELLER,NA,1966,6,7,7774,7161
CHRISTEL,NA,MAIER,NA,1966,6,12,7775,7720
URSULA,NA,ZIMMERMANN,NA,1977,11,6,7776,5654
CHRISTINIE,NA,SCHUMACHER,NA,1985,4,9,7777,4970
MARTHA,NA,HOFFMANN,NA,1966,11,2,7778,8779
UTE,NA,SCHMITT,NA,1983,12,23,7779,8893
BRIGITTE,NA,KRUEGER,NA,2002,3,28,7780,5603
ILSE,NA,SCHMIDT,NA,1953,4,16,7781,5869
ANJA,NA,HAHN,NA,1948,2,27,7782,7846
UTE,NA,SOMMER,NA,1990,11,30,7783,8121
PETRA,NA,HARTMANN,NA,1956,6,17,7784,5486
GUDRUN,INGRID,WOLF,NA,1933,4,8,7785,5926
SUSANNE,NA,KOEHLER,NA,1964,10,13,7786,6605
INGRID,NA,FRIEDRICH,NA,1976,12,31,7787,6827
URSULA,NA,LUDWIG,NA,1925,7,24,7788,6891
BRIGITTE,NA,KOCH,NA,1961,4,29,7789,8428
MARTINA,NA,WALTER,NA,1980,4,22,7790,7191
WALTRAUD,NA,WOLF,NA,1966,8,28,7791,5257
BRIGITTE,NA,HOFMANN,NA,1942,10,5,7792,7528
HILDEGARD,NA,GRAF,NA,1972,4,1,7793,4936
ELISABETH,NA,MUELLER,NA,1940,8,22,7794,8457
ANDREA,NA,RICHTER,NA,1982,9,20,7795,8988
PETRA,NA,KRAUS,NA,1984,12,13,7796,4600
KARIN,JUTTA,SCHMIDT,NA,1934,12,24,7797,4731
PETRA,NA,MEIER,NA,1958,5,2,7798,4536
ELKE,NA,WEBER,NA,1949,4,11,7799,7479
ELISABETH,NA,SCHWARZ,NA,1990,12,18,7800,5458
GISELA,NA,FISCHER,NA,1979,12,22,7801,5110
STEFANIE,NA,MUELLER,NA,1992,7,21,7802,7509
IRMGATRD,MARIA,SCHNEIDER,NA,1942,8,9,7803,7284
MONIKA,NA,NEUMANN,NA,1943,4,15,7804,4591
BARBARA,NA,VOIGT,NA,1996,12,19,7805,5615
GABRIELE,NA,ROTH,NA,1992,12,18,7806,7501
GISELA,SILKE,SCHAEFER,NA,1927,10,27,7807,6459
INGRID,NA,FUCHS,NA,1930,3,7,7808,7436
SABINE,NA,KRUEGER,NA,1963,10,22,7809,5643
INGE,NA,KOCH,NA,1963,10,21,7810,7250
NICOLE,NA,FUCHS,NA,1969,3,24,7811,4833
ELFRIEDE,NA,SCHMIDT,NA,1941,8,5,7812,8030
PETRA,NA,WAGNER,NA,1999,3,1,7813,5847
SABINE,NA,OTTO,NA,1984,7,25,7814,5481
CLAUDIA,NA,MUELLER,NA,1984,8,29,7815,5544
ANNA,NA,MUELLER,NA,1969,12,20,7816,5382
MONIKA,NA,WEBER,NA,1991,2,9,7817,8213
SABINE,ANNA,MOELLER,NA,2000,4,14,7818,7894
ILSE,NA,BECKER,NA,1955,7,19,7819,6269
RENATE,NA,KRAUS,NA,1929,1,9,7820,7567
CHRISTA,NA,GUENTHER,NA,1950,10,2,7821,8590
TANJA,NA,LEHMANN,NA,1995,7,21,7822,5425
BIRGIT,NA,STEIN,NA,1970,10,28,7823,5807
KATHRIN,NA,SCHWARZ,NA,1973,8,12,7824,7977
GERDA,NA,HERRMANN,NA,2003,8,11,7825,7989
HELGA,NA,FRANK,NA,1994,3,1,7826,6645
BIRGIT,NA,SCHMIDT,NA,1959,3,18,7827,8686
SUSANNE,NA,HORN,NA,1956,6,9,7828,6549
BARBARA,NA,MAIER,NA,1976,12,26,7829,7823
GERTRUD,MARION,VOGT,NA,1954,3,22,7830,7339
PETRA,NA,SOMMER,NA,1983,8,21,7831,8362
ELISABETH,NA,KAISER,NA,1943,5,30,7832,6086
ANNETTE,NA,MUELLER,NA,1994,6,14,7833,7897
CHRISTA,NA,ROTH,NA,2002,4,3,7834,8775
HELGA,NA,MEYER,NA,1956,1,25,7835,5155
ANJA,NA,MUELLER,NA,1996,12,4,7836,5408
ANDREA,NA,BERGER,NA,1960,6,19,7837,5150
MONIKA,NA,HOFFMANN,NA,1949,5,42,7838,7569
KATHRIN,NA,SCHMIDT,NA,1975,2,19,7839,7901
SUSANNE,NA,SCHAEFER,NA,1954,1,7,7840,8129
RENATE,NA,MAIER,NA,1997,7,12,7841,8622
INGEBORG,KARIN,BECK,NA,1928,8,10,7842,7842
HANNELORE,NA,SCHMIDT,NA,1947,11,13,7843,4784
JUTTA,NA,ZIEGLER,NA,1935,2,21,7844,8557
ELISABETH,NA,BRANDT,NA,1960,7,9,7845,8549
MARTINA,KARIN,POHL,NA,1984,3,28,7846,6819
MARIA,NA,BRAUN,NA,1962,3,7,7847,4935
BRIGITTE,NA,ENGEL,NA,1958,8,7,7848,7042
DAGMAR,NA,SCHROEDER,NA,1991,4,7,7849,8973
SILVIA,NA,FRANK,NA,1989,6,11,7850,7092
MARTINA,NA,GROSS,NA,1968,10,10,7851,8509
MARTINA,NA,MUELLER,NA,1932,5,18,7852,6851
BIRGIT,NA,LANGE,NA,1955,1,7,7853,6662
SABINE,NA,KELLER,NA,1992,1,31,7854,8242
MARIA,NA,WERNER,NA,1968,5,19,7855,4944
MONIKA,NA,SOMMER,NA,1956,2,12,7856,8713
MARTINA,SILVIA,HORN,NA,1967,8,5,7857,8343
ILSE,NA,BAUER,NA,1959,9,1,7858,5666
UTE,NA,MOELLER,NA,2005,3,28,7859,7029
KARIN,SABINE,HEINRICH,NA,1943,11,8,7860,6631
KATHARINA,NA,SCHMIDT,NA,1970,2,16,7861,8813
BARBARA,NA,HOFFMANN,NA,1984,3,28,7862,7287
ERIKA,NA,SCHMIDT,NA,1958,12,22,7863,5349
MARIA,NA,BECKER,NA,1961,7,30,7864,4509
HEIVKE,NA,RICHTER,NA,1953,12,9,7865,6771
RENASTE,NA,OTTO,NA,1943,8,29,7866,5306
URSUELA,NA,KRAUSE,NA,1973,2,24,7867,8629
ANJA,NA,SCHNEIDER,NA,1949,4,30,7868,5468
ANJA,NA,MEYER,NA,1944,4,3,7869,5197
GISELAK,NA,FRANK,NA,1942,10,31,7870,5904
ELFRIEDE,NA,SCHMIDT,NA,1941,9,5,7871,8030
CHRISTINE,NA,SCHNEIDER,NA,1948,11,10,7872,7210
UTE,NA,BRAUN,NA,1940,11,13,7873,5497
SUSANNE,NA,MUELLER,NA,1951,1,5,7874,8947
ELKE,NA,WALTER,NA,1994,6,7,7875,6447
DAGMAR,NA,FISCHER,NA,1960,3,19,7876,7389
HEIKE,NA,BUSCH,NA,1990,9,10,7877,7466
SANDRA,NA,SCHMIDT,NA,2005,3,22,7878,6386
BARBARA,NA,SEIDEL,NA,1960,7,22,7879,5576
MARTINA,NA,HUBER,NA,1925,3,21,7880,7729
CHRISTEL,NA,MUELLER,MEIER,1964,5,8,7881,6205
CLAUDIA,NA,DIERRICH,NA,1974,3,8,7882,4885
MONIKA,NA,HORN,NA,1931,12,5,7883,8337
CLAUDIA,NA,SCHNEIDER,NA,1984,9,25,7884,7700
URSULA,NA,FISCHER,NA,1963,7,14,7885,8395
ERIKA,NA,SCHULZ,NA,1984,8,19,7886,6065
SIGRID,NA,MEYER,NA,1966,5,10,7887,5684
URSULA,NA,KELLER,NA,1966,9,26,7888,8684
ELKE,NA,HEINRICH,NA,1974,3,7,7889,8676
EVA,NA,WERNER,NA,1968,10,14,7890,7115
EDITH,NA,MAIER,NA,1993,11,21,7891,7757
CHRISTINA,NA,HARTMANN,LEHMANN,1963,4,3,7892,5549
BIRGIT,NA,ZIMMERMANN,NA,1989,12,7,7893,4545
BARBARA,KARIN,SCHMID,NA,1967,7,4,7894,8939
MARIA,ELISABETH,HUBER,NA,1996,6,26,7895,6894
SUSANNE,NA,KOEHLER,NA,1955,7,2,7896,4981
MARIA,NA,KRAUS,NA,1953,4,21,7897,7261
ANGELIKA,NA,FRIEDRICH,NA,1969,3,11,7898,7190
SABINE,ANKE,WOLF,NA,1990,1,9,7899,4841
HELGA,NA,KLEIN,NA,1951,11,10,7900,5833
CHRISTINE,HELGA,VOIGT,NA,1965,5,28,7901,8802
GISELA,NA,SCHULZ,NA,1941,8,19,7902,7189
SABINE,NA,FRANK,NA,1960,11,4,7903,7703
JULIA,NA,BRAUN,NA,2006,11,8,7904,4540
BAERBEL,NA,KOEHLER,NA,1997,4,23,7905,8960
MONIKA,NA,RICHTER,NA,1965,3,16,7906,8599
ELISABETH,NA,HUBWR,NA,1948,1,25,7907,6755
CHRISTA,NA,SCHULZE,NA,1952,3,15,7908,7847
ANKE,NA,SCHMIDT,NA,1954,12,22,7909,8299
ANNA,NA,SCHROEDER,NA,1986,10,2,7910,5557
ILSE,NA,VIIGT,NA,1958,8,3,7911,7841
ANNA,NA,SAUER,NA,1926,6,2,7912,5264
URSULA,NA,MUELLER,NA,1957,3,30,7913,6675
SONJA,NA,MUELLER,NA,2007,3,28,7914,7069
RENATE,NA,SCHMITZ,NA,1941,3,25,7915,6710
ANNA,NA,FRANK,NA,1964,8,17,7916,8375
NICOLE,NA,WEBER,NA,1934,12,7,7917,4952
ANNA,NA,KRUEGER,NA,1992,10,25,7918,8868
KARIN,NA,WOLFF,NA,1963,12,25,7919,5246
GISELA,NA,BRAUN,NA,1939,10,16,7920,6164
KATHRIN,NA,VOGT,NA,1952,10,8,7921,7398
INGRID,NA,NEUMANN,NA,1984,7,29,7922,6193
ANDREA,NA,GUENTHER,NA,1990,7,29,7923,6236
KIRSTEN,NA,WEISS,NA,1960,6,20,7924,6548
STEFANIE,NA,MUELLER,NA,1965,3,27,7925,5673
DANIELA,NA,SCHUMACHER,NA,1996,6,17,7926,6379
HELGA,NA,SCHULZE,NA,1945,9,9,7927,7075
CHRISTA,NA,LEHMANN,NA,1959,9,30,7928,6166
RENATE,NA,FISCHER,NA,1970,3,21,7929,7163
CLAXUDIA,NA,LANGE,NA,1960,5,19,7930,7900
INGRID,NA,WEISS,NA,1958,6,1,7931,7397
SANDRA,NA,FISCHER,NA,1999,9,7,7932,4958
PETRA,NA,RICHTER,NA,1965,12,29,7933,8105
BRIGITTE,NA,SCHULTE,NA,1935,2,19,7934,5437
INGRID,NA,WAGNER,NA,1980,7,23,7935,5713
SABINE,NA,KLEIN,NA,1991,5,6,7936,8847
BRITTAC,NA,SCHMITZ,NA,1956,7,8,7937,4708
MONIKA,NA,SCHROEDER,NA,1964,10,21,7938,6678
MARION,NA,HORN,NA,1964,5,20,7939,5970
ANDREA,INGE,BOEHM,NA,1933,5,15,7940,5662
ANNA,NA,MUELLER,NA,1938,2,11,7941,6582
ANNA,NA,HOFFMANN,NA,1988,7,19,7942,5178
CHRISTEL,NA,JAEGER,NA,1951,12,14,7943,7240
CLAUDIA,NA,LANGE,NA,1960,5,19,7944,7900
ANDREA,NA,SCHMIDT,NA,1947,4,30,7945,8943
EDITH,NA,WEBER,NA,1935,9,2,7946,7912
BIRGIT,TUTH,ALBRECHT,NA,1947,12,3,7947,8402
KATJA,NA,LEHMANN,NA,1970,3,25,7948,6972
ELISABETH,NA,PETERS,NA,1943,2,9,7949,5558
RUTH,NA,LUDWIG,NA,1964,5,18,7950,5501
GABRIELE,NA,ROTH,JUNG,1973,2,12,7951,7106
STEFANIE,NA,BAUER,NA,1947,7,17,7952,7667
KIRSTEN,NA,KOCH,NA,1975,10,22,7953,8754
MARIANNE,NA,JUNG,NA,1941,3,13,7954,6540
BARBARA,NA,FISCHER,NA,1994,7,26,7955,5936
ANDREA,STEFANIE,FRANK,NA,1986,3,27,7956,5305
HELGA,NA,DIETRICH,NA,1955,10,7,7957,8146
CHRISTA,NA,SCHMIDT,NA,1931,7,22,7958,5539
IRMGARD,NA,SCHAEFER,NA,1936,9,12,7959,7204
MELANIE,NA,SCHULZ,NA,1940,7,16,7960,6802
KARIN,NA,BOEHM,NA,1972,8,28,7961,8759
MARLIS,NA,HUBER,NA,1952,10,9,7962,7553
SANDRA,NA,WEISS,NA,1954,3,30,7963,6484
MARIA,NA,SCHULZ,NA,1958,1,13,7964,8358
INGRID,NA,KUEHN,NA,1949,5,3,7965,7625
HILDEGARD,NA,WINKLER,NA,1964,2,14,7966,6543
BARBARA,NA,SCHMIDT,NA,1975,3,31,7967,8463
GISELA,NA,DIETRICH,NA,1970,9,16,7968,4932
INGRID,NA,KLEIN,NA,1964,6,14,7969,5206
SUSANNE,NA,SCHMIDT,NA,1947,11,13,7970,6192
ANDREA,NA,WINKLER,NA,1942,1,3,7971,5682
BRITTA,NA,SCHMIDT,NA,1944,2,26,7972,6324
STEFANIE,NA,FISCHER,NA,1993,1,26,7973,6276
GISELA,NA,MAYER,NA,1989,10,6,7974,5489
KARIN,NA,MUELLER,NA,1968,11,18,7975,5671
ANNA,NA,MEYER,NA,1955,11,1,7976,8850
HANNELORE,ANTJE,MOELLER,NA,1937,9,20,7977,6124
INGRID,NA,SCHMID,NA,1983,9,3,7978,5463
URSGULA,RENATE,SCHROEDER,NA,1956,2,22,7979,6412
BRIGITTE,NA,SCHROEDER,NA,1936,5,1,7980,7371
ELFRIEDE,NA,WINKLER,NA,1978,12,26,7981,8897
KARIN,NA,KAISER,NA,1957,5,4,7982,7492
CHRISTA,NA,BERGMANN,NA,1941,3,29,7983,5360
SONJA,NA,SCHMIDT,NA,2008,9,15,7984,6026
RITA,NA,BRAUN,NA,1980,3,27,7985,8127
MONIKA,NA,ALBRECHT,NA,2003,7,1,7986,6599
HILDEGARD,NA,SCHAEFER,NA,1951,3,14,7987,7358
ERIKA,NA,SAUER,NA,1943,2,25,7988,6781
GERDA,NA,MUELLER,NA,1967,10,19,7989,6406
BARBARA,NA,SCHMIDT,NA,1956,8,9,7990,5550
HELGA,NA,SCHMITZ,NA,1970,1,8,7991,7984
BIRGIT,NA,MUELLER,NA,1998,4,19,7992,5042
SABINE,NA,ZIEGLER,NA,1989,11,3,7993,8800
HELGA,NA,KRAUS,NA,2006,8,19,7994,8613
MARIA,NA,SCHNEIDER,NA,1994,10,5,7995,8524
INGE,NA,SCHNEIDER,NA,2004,9,11,7996,5096
BIRGIT,NA,SCHULZ,NA,1964,5,27,7997,8543
URSULA,NA,SCHULZE,NA,1938,8,3,7998,4877
STEFANIE,HEIKE,BECKER,NA,1975,4,12,7999,7624
MARIA,NA,KRUEGER,NA,1965,4,9,8000,7107
FRIEDA,NA,KRAUS,NA,1979,6,19,8001,7725
ERIKA,NA,SCHMIDT,NA,1999,9,11,8002,5729
STEFANIE,NA,SCHMIDT,NA,1072,7,23,8003,8266
BIRGIT,NA,SCHULZ,NA,1948,1,30,8004,5611
ANNA,NA,KOEHLER,NA,1937,3,18,8005,4718
KARIN,ANDREA,MUELLER,NA,1985,8,6,8006,4746
BRIGITTE,NA,ZIMMERMANN,NA,2008,3,14,8007,5119
CHRISTINA,NA,WEBER,NA,1979,1,24,8008,7283
BRIGITTE,MARGOT,SOMMER,NA,2000,6,19,8009,8864
ELISABETH,NA,BECKER,NA,1985,1,11,8010,6130
SUSANNE,SILKE,SCHAEFER,NA,1981,8,14,8011,4821
HELYGA,NA,KRAUSE,NA,1971,12,22,8012,6783
ULRIKE,NA,KLEIN,NA,1992,1,10,8013,7889
MARIA,NA,SCHREIBER,NA,2000,2,26,8014,4788
CHRISTA,REGINA,SCHAEFER,NA,1980,6,4,8015,8031
KARIN,NA,FISCHER,NA,1962,11,17,8016,4777
JULIA,NA,BAUER,NA,1958,9,17,8017,6450
LIESELOTTE,NA,KLEIN,NA,1976,2,16,8018,5034
ANJA,NA,LANGE,NA,1926,5,25,8019,8443
SUSANNE,NA,HOFFMANN,NA,1963,5,4,8020,6652
KARIN,NA,DIETRICH,NA,1980,8,11,8021,4823
URSULAD,NA,SCHULZ,NA,1982,3,22,8022,4904
ANNA,GISELA,SCHMIDT,NA,2001,8,4,8023,4938
MARIANNE,NA,BECKER,NA,2000,8,12,8024,8015
PETRA,NA,SCHMITT,NA,1960,3,8,8025,8490
RENAUTE,NA,KOEHLER,NA,1951,11,27,8026,7549
BIRGIT,NA,BAUER,NA,1928,6,13,8027,8034
SABINE,NA,SCHMIDT,NA,1995,2,27,8028,7649
ANKE,NA,MAIER,NA,2008,11,20,8029,7776
ANNA,NA,SOMMER,NA,1981,6,8,8030,8116
KARIN,NA,MUELLER,NA,2003,7,5,8031,7050
SABINE,NA,SCHNEIDER,NA,1944,9,25,8032,6752
SABINE,NA,SCHWARZ,NA,2003,7,22,8033,7693
IRMGARD,NA,SCHMID,NA,1957,4,8,8034,6078
RENATE,NA,BRAUN,NA,1952,6,17,8035,5396
ELFRIEDE,RENATE,HOFFMANN,NA,1941,12,20,8036,7979
GISELA,NA,VOIGT,NA,1963,12,19,8037,6714
BIRGIT,NA,FISCHER,NA,1937,10,26,8038,7011
HILDEGARD,NA,HEINRICH,NA,1992,7,3,8039,5723
KATHRIN,ILSE,KLEIN,NA,2003,8,1,8040,4837
KARIN,NA,KOEHLER,NA,1934,7,27,8041,7503
URSULA,NA,FISXHER,NA,1978,5,14,8042,7727
SUSANNE,NA,FISCHER,NA,1971,11,8,8043,7040
GUDRUN,NA,BAUER,NA,1937,3,17,8044,7761
SIGRID,NA,WOLFF,NA,1973,11,26,8045,7097
SILVIA,NA,KLEIN,NA,1993,8,30,8046,5985
ANNA,NA,WEISS,NA,1961,7,24,8047,6923
HELQGA,NA,FISCHER,NA,1975,4,9,8048,7531
RENATE,NA,WEISS,NA,1925,8,25,8049,7187
MARION,NA,SCHULZ,NA,2004,6,24,8050,7802
GISELA,NA,KELLER,NA,1932,8,8,8051,5913
GISELA,NA,HOFFMANN,NA,1956,9,14,8052,5338
MARLIS,NA,HOFFMANN,NA,1942,10,22,8053,8506
